"","Date","PlotID","CH4Flux","FishTreatment","BirdTreatment","treatment","StudyYear","SamplingOccasion","logFlux","MeanDepth","PO4","GravH2O","NH4","NO3","Redox","SoilTemp","Daphnia","WinterFlood","FishOnFields","ElapsedDays","ElapsedDays2","Pre_Post","MeanTemp","MeanDO"
"641",2025-07-02,"4C",796.16202,"Fish","Birds","Birds Fish","Year2","7/2/2025",6.679802708,NA,7.3,0.43,2.63,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"642",2025-07-02,"4E",117.42716,"Fish","NoBirds","NoBirds Fish","Year2","7/2/2025",4.765818226,NA,7.92,0.45,2.57,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"643",2025-07-02,"5C",216.738645,"NoFish","Birds","Birds NoFish","Year2","7/2/2025",5.378692227,NA,10.08,0.4,10.5,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"644",2025-07-02,"5E",354.6858533,"NoFish","NoBirds","NoBirds NoFish","Year2","7/2/2025",5.871232478,NA,9.28,0.44,3.24,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"645",2025-07-02,"6C",365.63049,"Fish","Birds","Birds Fish","Year2","7/2/2025",5.901623233,NA,10.98,0.46,8.05,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"646",2025-07-02,"6E",226.77276,"Fish","NoBirds","NoBirds Fish","Year2","7/2/2025",5.423948459,NA,8.55,0.38,2.81,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"647",2025-07-02,"7C",515.68137,"Fish","Birds","Birds Fish","Year2","7/2/2025",6.245489075,NA,9.49,0.47,5.63,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"648",2025-07-02,"7E",302.456275,"Fish","NoBirds","NoBirds Fish","Year2","7/2/2025",5.711936722,NA,10.6,0.43,3.03,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"649",2025-07-02,"8C",824.169205,"NoFish","Birds","Birds NoFish","Year2","7/2/2025",6.714375855,NA,12.55,0.4,11.1,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"650",2025-07-02,"8E",1135.81945,"NoFish","NoBirds","NoBirds NoFish","Year2","7/2/2025",7.035109652,NA,11.64,0.41,2.15,NA,NA,NA,NA,"N","N",274,75076,"Post",NA,NA
"651",2025-07-15,"1C",100.566315,"Fish","Birds","Birds Fish","Year2","7/15/2025",4.610817361,NA,NA,0.35,1.24,NA,-35.7,NA,NA,"N","N",287,82369,"Post",NA,NA
"652",2025-07-15,"1E",4.20861,"Fish","NoBirds","NoBirds Fish","Year2","7/15/2025",1.437132427,NA,NA,0.39,1.91,NA,-56.9,NA,NA,"N","N",287,82369,"Post",NA,NA
"653",2025-07-15,"2C",118.1916,"NoFish","Birds","Birds NoFish","Year2","7/15/2025",4.772307036,NA,NA,0.44,2.1,NA,-19.2,NA,NA,"N","N",287,82369,"Post",NA,NA
"654",2025-07-15,"2E",97.09998,"NoFish","NoBirds","NoBirds NoFish","Year2","7/15/2025",4.575741169,NA,NA,0.41,1.76,NA,-40.8,NA,NA,"N","N",287,82369,"Post",NA,NA
"655",2025-07-15,"3C",117.754945,"NoFish","Birds","Birds NoFish","Year2","7/15/2025",4.768605728,NA,NA,0.47,2.74,NA,-31,NA,NA,"N","N",287,82369,"Post",NA,NA
"656",2025-07-15,"3E",350.45621,"NoFish","NoBirds","NoBirds NoFish","Year2","7/15/2025",5.859235763,NA,NA,0.42,2.66,NA,-67.1,NA,NA,"N","N",287,82369,"Post",NA,NA
"657",2025-07-15,"4C",899.59629,"Fish","Birds","Birds Fish","Year2","7/15/2025",6.801946096,NA,NA,0.37,1.74,NA,-87.4,NA,NA,"N","N",287,82369,"Post",NA,NA
"658",2025-07-15,"4E",179.847585,"Fish","NoBirds","NoBirds Fish","Year2","7/15/2025",5.192109742,NA,NA,0.43,2.35,NA,-85.2,NA,NA,"N","N",287,82369,"Post",NA,NA
"659",2025-07-15,"5C",309.47882,"NoFish","Birds","Birds NoFish","Year2","7/15/2025",5.734889657,NA,NA,0.45,3.67,NA,-89.9,NA,NA,"N","N",287,82369,"Post",NA,NA
"660",2025-07-15,"5E",1048.38364,"NoFish","NoBirds","NoBirds NoFish","Year2","7/15/2025",6.955004867,NA,NA,0.44,2.66,NA,-73.1,NA,NA,"N","N",287,82369,"Post",NA,NA
"661",2025-07-15,"6C",363.947115,"Fish","Birds","Birds Fish","Year2","7/15/2025",5.897008569,NA,NA,0.43,3.56,NA,-69.4,NA,NA,"N","N",287,82369,"Post",NA,NA
"662",2025-07-15,"6E",272.361675,"Fish","NoBirds","NoBirds Fish","Year2","7/15/2025",5.607130871,NA,NA,0.43,2.01,NA,-85.3,NA,NA,"N","N",287,82369,"Post",NA,NA
"663",2025-07-15,"7C",415.541915,"Fish","Birds","Birds Fish","Year2","7/15/2025",6.029583488,NA,NA,0.49,4.28,NA,-98.4,NA,NA,"N","N",287,82369,"Post",NA,NA
"664",2025-07-15,"7E",539.961095,"Fish","NoBirds","NoBirds Fish","Year2","7/15/2025",6.291497091,NA,NA,0.46,3.18,NA,-87.4,NA,NA,"N","N",287,82369,"Post",NA,NA
"665",2025-07-15,"8C",561.31476,"NoFish","Birds","Birds NoFish","Year2","7/15/2025",6.330281818,NA,NA,0.47,3.66,NA,-81.8,NA,NA,"N","N",287,82369,"Post",NA,NA
"666",2025-07-15,"8E",206.357105,"NoFish","NoBirds","NoBirds NoFish","Year2","7/15/2025",5.329608187,NA,NA,0.49,3.91,NA,-115.6,NA,NA,"N","N",287,82369,"Post",NA,NA
"667",2025-07-30,"1C",741.205095,"Fish","Birds","Birds Fish","Year2","7/30/2025",6.608277368,NA,NA,0.4,1.64,NA,-129.8,NA,NA,"N","N",302,91204,"Post",NA,NA
"668",2025-07-30,"1E",130.044575,"Fish","NoBirds","NoBirds Fish","Year2","7/30/2025",4.867877276,NA,NA,0.44,1.28,NA,-147.2,NA,NA,"N","N",302,91204,"Post",NA,NA
"669",2025-07-30,"2C",122.995905,"NoFish","Birds","Birds NoFish","Year2","7/30/2025",4.812151062,NA,NA,0.39,1.89,NA,-125.8,NA,NA,"N","N",302,91204,"Post",NA,NA
"670",2025-07-30,"2E",933.178075,"NoFish","NoBirds","NoBirds NoFish","Year2","7/30/2025",6.838596045,NA,NA,0.41,1.61,NA,-123.7,NA,NA,"N","N",302,91204,"Post",NA,NA
"671",2025-07-30,"3C",672.32003,"NoFish","Birds","Birds NoFish","Year2","7/30/2025",6.510734462,NA,NA,0.45,1.9,NA,-110.8,NA,NA,"N","N",302,91204,"Post",NA,NA
"672",2025-07-30,"3E",1348.55946,"NoFish","NoBirds","NoBirds NoFish","Year2","7/30/2025",7.206792235,NA,NA,0.39,1.15,NA,-164.5,NA,NA,"N","N",302,91204,"Post",NA,NA
"673",2025-07-30,"4C",5037.264965,"Fish","Birds","Birds Fish","Year2","7/30/2025",8.524618548,NA,NA,0.42,2.57,NA,-104.1,NA,NA,"N","N",302,91204,"Post",NA,NA
"674",2025-07-30,"4E",1489.547075,"Fish","NoBirds","NoBirds Fish","Year2","7/30/2025",7.306227376,NA,NA,0.41,2.98,NA,-126.9,NA,NA,"N","N",302,91204,"Post",NA,NA
"675",2025-07-30,"5C",8223.401105,"NoFish","Birds","Birds NoFish","Year2","7/30/2025",9.014739162,NA,NA,0.43,3.01,NA,-137.8,NA,NA,"N","N",302,91204,"Post",NA,NA
"676",2025-07-30,"5E",1075.062347,"NoFish","NoBirds","NoBirds NoFish","Year2","7/30/2025",6.980133936,NA,NA,0.42,3.21,NA,-135.3,NA,NA,"N","N",302,91204,"Post",NA,NA
"677",2025-07-30,"6C",2696.947025,"Fish","Birds","Birds Fish","Year2","7/30/2025",7.899875681,NA,NA,0.43,3.21,NA,-133.7,NA,NA,"N","N",302,91204,"Post",NA,NA
"678",2025-07-30,"6E",1013.64534,"Fish","NoBirds","NoBirds Fish","Year2","7/30/2025",6.92130836,NA,NA,0.45,2.57,NA,-139.6,NA,NA,"N","N",302,91204,"Post",NA,NA
"679",2025-07-30,"7C",2431.94111,"Fish","Birds","Birds Fish","Year2","7/30/2025",7.796445028,NA,NA,0.44,2.62,NA,-127,NA,NA,"N","N",302,91204,"Post",NA,NA
"680",2025-07-30,"7E",485.8521267,"Fish","NoBirds","NoBirds Fish","Year2","7/30/2025",6.185904311,NA,NA,0.37,2.44,NA,-130.9,NA,NA,"N","N",302,91204,"Post",NA,NA
"681",2025-07-30,"8C",17299.56023,"NoFish","Birds","Birds NoFish","Year2","7/30/2025",9.75843636,NA,NA,0.44,3,NA,-129.5,NA,NA,"N","N",302,91204,"Post",NA,NA
"682",2025-07-30,"8E",9589.56058,"NoFish","NoBirds","NoBirds NoFish","Year2","7/30/2025",9.168430346,NA,NA,0.47,2.95,NA,-130.6,NA,NA,"N","N",302,91204,"Post",NA,NA
"683",2025-08-14,"1C",2879.439115,"Fish","Birds","Birds Fish","Year2","8/14/2025",7.965350802,NA,8.64,0.35,2.21,0.02,-148.4,NA,NA,"N","N",317,100489,"Post",NA,NA
"684",2025-08-14,"1E",359.5436,"Fish","NoBirds","NoBirds Fish","Year2","8/14/2025",5.884835449,NA,7.11,0.4,1.84,0.02,-82.5,NA,NA,"N","N",317,100489,"Post",NA,NA
"685",2025-08-14,"2C",368.1679667,"NoFish","Birds","Birds NoFish","Year2","8/14/2025",5.908539265,NA,6.93,0.46,2.61,0.05,-115.2,NA,NA,"N","N",317,100489,"Post",NA,NA
"686",2025-08-14,"2E",2188.72382,"NoFish","NoBirds","NoBirds NoFish","Year2","8/14/2025",7.691073922,NA,8.29,0.42,2.06,0.71,-132.7,NA,NA,"N","N",317,100489,"Post",NA,NA
"687",2025-08-14,"3C",3872.955985,"NoFish","Birds","Birds NoFish","Year2","8/14/2025",8.261773315,NA,7.59,0.38,2.84,0.02,-91,NA,NA,"N","N",317,100489,"Post",NA,NA
"688",2025-08-14,"3E",7185.230695,"NoFish","NoBirds","NoBirds NoFish","Year2","8/14/2025",8.879782906,NA,7.18,0.36,2.78,0.02,-100.2,NA,NA,"N","N",317,100489,"Post",NA,NA
"689",2025-08-14,"4C",8307.319655,"Fish","Birds","Birds Fish","Year2","8/14/2025",9.024892291,NA,7,0.41,4.29,0.02,-126.7,NA,NA,"N","N",317,100489,"Post",NA,NA
"690",2025-08-14,"4E",6359.710955,"Fish","NoBirds","NoBirds Fish","Year2","8/14/2025",8.757738208,NA,9.96,0.43,3.24,0.04,-123.4,NA,NA,"N","N",317,100489,"Post",NA,NA
"691",2025-08-14,"5C",6763.017087,"NoFish","Birds","Birds NoFish","Year2","8/14/2025",8.819224384,NA,10.89,0.37,2.86,0.04,-142.6,NA,NA,"N","N",317,100489,"Post",NA,NA
"692",2025-08-14,"5E",4193.612133,"NoFish","NoBirds","NoBirds NoFish","Year2","8/14/2025",8.341317726,NA,8.77,0.38,2.37,0.02,-120.7,NA,NA,"N","N",317,100489,"Post",NA,NA
"693",2025-08-14,"6C",9959.682693,"Fish","Birds","Birds Fish","Year2","8/14/2025",9.206300492,NA,11.59,0.41,4.06,0.09,-124,NA,NA,"N","N",317,100489,"Post",NA,NA
"694",2025-08-14,"6E",18356.59676,"Fish","NoBirds","NoBirds Fish","Year2","8/14/2025",9.817744285,NA,9.33,0.38,3.22,0.02,-125,NA,NA,"N","N",317,100489,"Post",NA,NA
"695",2025-08-14,"7C",1415.68266,"Fish","Birds","Birds Fish","Year2","8/14/2025",7.255367139,NA,11.21,0.41,3.26,0.02,-141.1,NA,NA,"N","N",317,100489,"Post",NA,NA
"696",2025-08-14,"7E",3807.695165,"Fish","NoBirds","NoBirds Fish","Year2","8/14/2025",8.244779341,NA,13.29,0.41,4.17,0.02,-126.3,NA,NA,"N","N",317,100489,"Post",NA,NA
"697",2025-08-14,"8C",2019.17882,"NoFish","Birds","Birds NoFish","Year2","8/14/2025",7.610446183,NA,15.03,0.4,3.34,0.04,-132.7,NA,NA,"N","N",317,100489,"Post",NA,NA
"698",2025-08-14,"8E",3220.5642,"NoFish","NoBirds","NoBirds NoFish","Year2","8/14/2025",8.077311841,NA,13.78,0.41,3.57,0.02,-146.7,NA,NA,"N","N",317,100489,"Post",NA,NA
"699",2025-08-28,"1C",1.06867,"Fish","Birds","Birds Fish","Year2","8/28/2025",0.066414885,NA,NA,0.22,3.5,0.35,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"700",2025-08-28,"2C",1.24542,"NoFish","Birds","Birds NoFish","Year2","8/28/2025",0.219472822,NA,NA,0.15,1.11,0.19,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"701",2025-08-28,"2E",0.71987,"NoFish","NoBirds","NoBirds NoFish","Year2","8/28/2025",-0.328684639,NA,NA,0.23,0.82,0.23,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"702",2025-08-28,"3C",0.9038,"NoFish","Birds","Birds NoFish","Year2","8/28/2025",-0.101147182,NA,NA,0.22,0.96,0.26,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"703",2025-08-28,"3E",1.55908,"NoFish","NoBirds","NoBirds NoFish","Year2","8/28/2025",0.444095904,NA,NA,0.19,0.56,0.14,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"704",2025-08-28,"4C",0.729133333,"Fish","Birds","Birds Fish","Year2","8/28/2025",-0.315898665,NA,NA,0.25,0.94,0.11,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"705",2025-08-28,"4E",5.109995,"Fish","NoBirds","NoBirds Fish","Year2","8/28/2025",1.631198426,NA,NA,0.34,2.25,0.04,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"706",2025-08-28,"5C",5.667985,"NoFish","Birds","Birds NoFish","Year2","8/28/2025",1.734833675,NA,NA,0.36,2.98,0.14,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"707",2025-08-28,"5E",1.645395,"NoFish","NoBirds","NoBirds NoFish","Year2","8/28/2025",0.497980477,NA,NA,0.24,0.85,0.08,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"708",2025-08-28,"6C",6.93729,"Fish","Birds","Birds Fish","Year2","8/28/2025",1.936911208,NA,NA,0.27,0.92,0.03,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"709",2025-08-28,"6E",4.402435,"Fish","NoBirds","NoBirds Fish","Year2","8/28/2025",1.482157797,NA,NA,0.27,1.1,0.08,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"710",2025-08-28,"7C",6.96945,"Fish","Birds","Birds Fish","Year2","8/28/2025",1.941536312,NA,NA,0.36,1.92,0.04,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"711",2025-08-28,"7E",5.389545,"Fish","NoBirds","NoBirds Fish","Year2","8/28/2025",1.684460966,NA,NA,0.29,1.51,0.02,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"712",2025-08-28,"8C",10.73188,"NoFish","Birds","Birds NoFish","Year2","8/28/2025",2.373218751,NA,NA,0.26,0.71,0.02,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
"713",2025-08-28,"8E",4.29604,"NoFish","NoBirds","NoBirds NoFish","Year2","8/28/2025",1.457693668,NA,NA,0.28,1.24,0.02,NA,NA,NA,"N","N",331,109561,"Post",NA,NA
